assessment,year,countrycode,grade,male,subgroup,n_score_timss_math,m_score_timss_math,se_score_timss_math,n_score_timss_scie,m_score_timss_scie,se_score_timss_scie,n_sdg411_scie,m_sdg411_scie,se_sdg411_scie,n_sdg411_math,m_sdg411_math,se_sdg411_math,n_total,n_bul_pv,n_bul_ev_all,n_bul_ev_o,n_bul_ev_trad,n_bul_any,n_bul_c_all
TIMSS,2019,MNE,4,0,bul_c_all=0,1728,450.88223,2.4822347,1728,457.41077,2.9663179,1728,.7739951,.014204476,1728,.75890929,.013443666,2363,291,614,83,595,614,635
TIMSS,2019,MNE,4,0,bul_c_all=1,635,448.13336,6.9168639,635,454.13837,6.4319491,635,.76098025,.02888809,635,.7422207,.027829891,2363,291,614,83,595,614,635
TIMSS,2019,MNE,4,0,bul_ev_all=0,1749,458.65393,2.6479638,1749,463.62021,2.8171694,1749,.79793334,.010934825,1749,.78734767,.013625241,2363,291,614,83,595,614,635
TIMSS,2019,MNE,4,0,bul_ev_all=1,614,427.043,3.9958589,614,437.28833,4.7927523,614,.69602138,.027235487,614,.66505098,.020273471,2363,291,614,83,595,614,635
TIMSS,2019,MNE,4,0,bul_ev_o=0,2280,451.93542,2.5223408,2280,458.38876,2.768255,2280,.77967834,.011841268,2280,.76294291,.012063181,2363,291,614,83,595,614,635
TIMSS,2019,MNE,4,0,bul_ev_o=1,83,404.88831,10.652948,83,409.61856,10.596339,83,.538643,.055871718,83,.53925925,.050276708,2363,291,614,83,595,614,635
TIMSS,2019,MNE,4,0,bul_ev_trad=0,1768,458.45825,2.6516421,1768,463.5083,2.8009264,1768,.79827106,.010823183,1768,.78794861,.014043737,2363,291,614,83,595,614,635
TIMSS,2019,MNE,4,0,bul_ev_trad=1,595,426.47507,4.056613,595,436.66983,4.9087601,595,.69143367,.028263886,595,.65898865,.021070264,2363,291,614,83,595,614,635
TIMSS,2019,MNE,4,0,bul_pv=0,2072,453.59802,2.5334148,2072,459.59073,2.8754568,2072,.78214216,.012078613,2072,.76783687,.012539704,2363,291,614,83,595,614,635
TIMSS,2019,MNE,4,0,bul_pv=1,291,427.26514,6.3431945,291,436.26764,6.5149732,291,.69336855,.034934953,291,.66558218,.030619802,2363,291,614,83,595,614,635
TIMSS,2019,MNE,4,1,all,2713,455.08997,2.4296424,2713,450.5108,2.795157,2713,.73675472,.01079793,2713,.75978744,.010841286,2713,526,936,233,893,936,732
TIMSS,2019,MNE,4,1,bul_any=1,936,437.5914,3.4894507,936,437.66098,4.3302727,936,.68162012,.018276513,936,.69119149,.019005269,2713,526,936,233,893,936,732
TIMSS,2019,MNE,4,1,bul_c_all=0,1981,456.11893,2.7970748,1981,451.39984,3.3290567,1981,.74011064,.013667824,1981,.76508182,.015113667,2713,526,936,233,893,936,732
TIMSS,2019,MNE,4,1,bul_c_all=1,732,452.31744,3.9300334,732,448.1153,4.1332145,732,.72771233,.021128509,732,.74552184,.022920724,2713,526,936,233,893,936,732
TIMSS,2019,MNE,4,1,bul_ev_all=0,1777,464.56985,2.8683321,1777,457.47223,3.2276983,1777,.76662409,.012163765,1777,.79694957,.014857518,2713,526,936,233,893,936,732
TIMSS,2019,MNE,4,1,bul_ev_all=1,936,437.5914,3.4894507,936,437.66098,4.3302727,936,.68162012,.018276513,936,.69119149,.019005269,2713,526,936,233,893,936,732
TIMSS,2019,MNE,4,1,bul_ev_o=0,2480,459.3598,2.4745398,2480,454.99081,2.8753133,2480,.75477856,.011301366,2480,.77725345,.011831167,2713,526,936,233,893,936,732
TIMSS,2019,MNE,4,1,bul_ev_o=1,233,411.05396,6.8488607,233,404.30731,8.1589842,233,.55087018,.043118127,233,.57965612,.037097938,2713,526,936,233,893,936,732
TIMSS,2019,MNE,4,1,bul_ev_trad=0,1820,464.34464,2.8094063,1820,457.32819,3.2099764,1820,.76726711,.012287743,1820,.79726726,.015009535,2713,526,936,233,893,936,732
TIMSS,2019,MNE,4,1,bul_ev_trad=1,893,436.82175,3.6122797,893,437.05365,4.4983668,893,.67652494,.018192228,893,.68580437,.020414148,2713,526,936,233,893,936,732
TIMSS,2019,MNE,4,1,bul_pv=0,2187,460.54312,2.8279698,2187,454.36099,3.0817034,2187,.7527433,.01161024,2187,.78228009,.01353747,2713,526,936,233,893,936,732
TIMSS,2019,MNE,4,1,bul_pv=1,526,433.18192,3.9828632,526,435.04269,4.7798071,526,.67252105,.024081172,526,.66942364,.020167125,2713,526,936,233,893,936,732
TIMSS,2019,MYS,8,0,all,3702,464.78342,2.9912238,3702,462.84439,3.3962662,3702,.47799882,.017028917,3702,.44242728,.015730357,3702,1815,2814,1322,2726,2834,305
TIMSS,2019,MYS,8,0,bul_any=1,2834,454.99234,3.1624959,2834,454.01855,3.7408073,2834,.44148257,.01817056,2834,.39941549,.01563319,3702,1815,2814,1322,2726,2834,305
TIMSS,2019,MYS,8,0,bul_c_all=0,3397,466.78128,3.3200369,3397,464.51373,3.7653744,3397,.48643196,.017890731,3397,.45000419,.017191401,3702,1815,2814,1322,2726,2834,305
TIMSS,2019,MYS,8,0,bul_c_all=1,305,444.44269,11.454973,305,445.84854,13.381357,305,.39213935,.073529214,305,.36528516,.064373709,3702,1815,2814,1322,2726,2834,305
TIMSS,2019,MYS,8,0,bul_ev_all=0,888,500.45761,5.5694203,888,495.07315,4.7417221,888,.61380351,.026607916,888,.60041159,.03072024,3702,1815,2814,1322,2726,2834,305
TIMSS,2019,MYS,8,0,bul_ev_all=1,2814,454.86554,3.1575308,2814,453.8844,3.7418594,2814,.44024339,.018101182,2814,.39850566,.015732115,3702,1815,2814,1322,2726,2834,305
TIMSS,2019,MYS,8,0,bul_ev_o=0,2380,471.7746,3.5108523,2380,470.49881,3.5499332,2380,.511576,.019231921,2380,.48033136,.019264037,3702,1815,2814,1322,2726,2834,305
TIMSS,2019,MYS,8,0,bul_ev_o=1,1322,452.9971,3.9907136,1322,449.93997,4.6429548,1322,.4213917,.020485256,1322,.37852556,.01864076,3702,1815,2814,1322,2726,2834,305
TIMSS,2019,MYS,8,0,bul_ev_trad=0,976,496.20935,5.4520307,976,491.0358,4.8027735,976,.59095752,.026520319,976,.5771265,.029499047,3702,1815,2814,1322,2726,2834,305
TIMSS,2019,MYS,8,0,bul_ev_trad=1,2726,454.70877,3.176331,2726,453.8067,3.783365,2726,.44178614,.018228017,2726,.39924493,.016263705,3702,1815,2814,1322,2726,2834,305
TIMSS,2019,MYS,8,0,bul_pv=0,1887,481.08963,3.9928908,1887,477.50412,4.1485476,1887,.54019505,.020401359,1887,.5142346,.021562405,3702,1815,2814,1322,2726,2834,305
TIMSS,2019,MYS,8,0,bul_pv=1,1815,449.54163,3.5609217,1815,449.14163,4.1718922,1815,.41986257,.021700751,1815,.37530732,.017218523,3702,1815,2814,1322,2726,2834,305
TIMSS,2019,MYS,8,1,all,3363,456.23596,4.115469,3363,457.55875,4.1937685,3363,.45249116,.019429419,3363,.39733407,.020060582,3363,1969,2719,1253,2661,2739,292
TIMSS,2019,MYS,8,1,bul_any=1,2739,451.9895,4.3598361,2739,452.90543,4.4595003,2739,.43208253,.020792203,2739,.37806851,.021050168,3363,1969,2719,1253,2661,2739,292
TIMSS,2019,MYS,8,1,bul_c_all=0,3071,458.67319,4.2279654,3071,459.79965,4.5135555,3071,.46233249,.021141661,3071,.40674543,.02105023,3363,1969,2719,1253,2661,2739,292
TIMSS,2019,MYS,8,1,bul_c_all=1,292,433.15781,13.574422,292,436.33951,16.286606,292,.35930341,.082727969,292,.30821761,.071339071,3363,1969,2719,1253,2661,2739,292
TIMSS,2019,MYS,8,1,bul_ev_all=0,644,478.3649,5.2716627,644,481.41721,5.3574591,644,.55697024,.026581023,644,.49630225,.031258069,3363,1969,2719,1253,2661,2739,292
TIMSS,2019,MYS,8,1,bul_ev_all=1,2719,451.65564,4.3963523,2719,452.62042,4.4788685,2719,.43086573,.020847876,2719,.37684932,.021172142,3363,1969,2719,1253,2661,2739,292
TIMSS,2019,MYS,8,1,bul_ev_o=0,2110,463.5361,4.5042696,2110,466.74713,4.3659954,2110,.4876495,.021203928,2110,.42850414,.021655863,3363,1969,2719,1253,2661,2739,292
TIMSS,2019,MYS,8,1,bul_ev_o=1,1253,444.86633,4.6748734,1253,443.24826,5.1796913,1253,.39773363,.025476042,1253,.34878808,.023453234,3363,1969,2719,1253,2661,2739,292
TIMSS,2019,MYS,8,1,bul_ev_trad=0,702,475.621,5.1297464,702,478.4924,5.7085352,702,.54526728,.026392246,702,.48379537,.028790632,3363,1969,2719,1253,2661,2739,292
TIMSS,2019,MYS,8,1,bul_ev_trad=1,2661,451.69965,4.4294052,2661,452.66003,4.5026727,2661,.43078056,.021320308,2661,.37710121,.021482043,3363,1969,2719,1253,2661,2739,292
TIMSS,2019,MYS,8,1,bul_pv=0,1394,462.20868,4.1601214,1394,464.08365,4.1524811,1394,.47300777,.021601852,1394,.42449275,.023095155,3363,1969,2719,1253,2661,2739,292
TIMSS,2019,MYS,8,1,bul_pv=1,1969,452.2735,4.8696699,1969,453.22995,5.3090386,1969,.43887994,.023759982,1969,.37931633,.023675246,3363,1969,2719,1253,2661,2739,292
TIMSS,2019,NIR,4,0,all,1737,564.05231,3.2220392,1737,519.14886,2.8200169,1737,.94692969,.0087967748,1737,.96029335,.0067826542,1737,345,657,137,628,657,460
TIMSS,2019,NIR,4,0,bul_any=1,657,543.32959,4.3293447,657,505.29889,3.8946102,657,.90876925,.018907441,657,.9254297,.016492566,1737,345,657,137,628,657,460
TIMSS,2019,NIR,4,0,bul_c_all=0,1277,567.83563,4.0588908,1277,521.44214,3.5879102,1277,.95265508,.010104831,1277,.96825129,.0057552927,1737,345,657,137,628,657,460
TIMSS,2019,NIR,4,0,bul_c_all=1,460,550.97546,8.0502539,460,511.22229,5.4658113,460,.9271403,.017592724,460,.93278706,.020822736,1737,345,657,137,628,657,460
TIMSS,2019,NIR,4,0,bul_ev_all=0,1080,576.10248,3.8768649,1080,527.20251,3.2861676,1080,.96911985,.0083456775,1080,.98056638,.0065255524,1737,345,657,137,628,657,460
TIMSS,2019,NIR,4,0,bul_ev_all=1,657,543.32959,4.3293447,657,505.29889,3.8946102,657,.90876925,.018907441,657,.9254297,.016492566,1737,345,657,137,628,657,460
TIMSS,2019,NIR,4,0,bul_ev_o=0,1600,568.31146,3.2808926,1600,522.77454,2.89663,1600,.95648444,.0084456857,1600,.96749681,.0066709649,1737,345,657,137,628,657,460
TIMSS,2019,NIR,4,0,bul_ev_o=1,137,515.02588,8.2099304,137,477.41367,8.5379391,137,.83694547,.053501479,137,.87737459,.03998417,1737,345,657,137,628,657,460
TIMSS,2019,NIR,4,0,bul_ev_trad=0,1109,575.87421,3.8151329,1109,527.14886,3.1788082,1109,.96803248,.0082793059,1109,.97934872,.0056386441,1737,345,657,137,628,657,460
TIMSS,2019,NIR,4,0,bul_ev_trad=1,628,542.29779,4.4780016,628,504.42728,3.9770017,628,.90809661,.019325184,628,.92522782,.017276233,1737,345,657,137,628,657,460
TIMSS,2019,NIR,4,0,bul_pv=0,1392,570.44128,3.5626783,1392,523.91876,2.9878409,1392,.96103424,.0070051635,1392,.97432166,.005710436,1737,345,657,137,628,657,460
TIMSS,2019,NIR,4,0,bul_pv=1,345,537.00989,6.3970451,345,498.95947,5.2982469,345,.8872298,.028815649,345,.90091598,.025798615,1737,345,657,137,628,657,460
TIMSS,2019,NIR,4,1,all,1760,567.5177,3.607156,1760,517.84473,2.6910634,1760,.93350995,.0096892016,1760,.95929635,.0096398313,1760,542,807,147,783,807,514
TIMSS,2019,NIR,4,1,bul_any=1,807,557.05133,4.585917,807,510.6615,3.8122811,807,.91852772,.015269685,807,.94996238,.01252091,1760,542,807,147,783,807,514
TIMSS,2019,NIR,4,1,bul_c_all=0,1246,571.22858,4.3822188,1246,520.08368,3.2197802,1246,.93597811,.010947214,1246,.96384066,.0087812953,1760,542,807,147,783,807,514
TIMSS,2019,NIR,4,1,bul_c_all=1,514,556.95386,7.8884163,514,511.47125,5.5022898,514,.92648393,.014605799,514,.94635993,.021544611,1760,542,807,147,783,807,514
TIMSS,2019,NIR,4,1,bul_ev_all=0,953,576.65131,4.0937567,953,524.11328,3.1562052,953,.9465844,.011890366,953,.96744174,.0095370626,1760,542,807,147,783,807,514
TIMSS,2019,NIR,4,1,bul_ev_all=1,807,557.05133,4.585917,807,510.6615,3.8122811,807,.91852772,.015269685,807,.94996238,.01252091,1760,542,807,147,783,807,514
TIMSS,2019,NIR,4,1,bul_ev_o=0,1613,571.6189,3.5434489,1613,521.65277,2.5854268,1613,.94404221,.010263637,1613,.9644767,.0090765255,1760,542,807,147,783,807,514
TIMSS,2019,NIR,4,1,bul_ev_o=1,147,521.72656,9.7751751,147,475.32663,11.117818,147,.81591332,.05426221,147,.90145546,.030701293,1760,542,807,147,783,807,514
TIMSS,2019,NIR,4,1,bul_ev_trad=0,977,576.17523,4.1085129,977,523.65948,3.0947287,977,.94597459,.011491287,977,.96609807,.010026606,1760,542,807,147,783,807,514
TIMSS,2019,NIR,4,1,bul_ev_trad=1,783,557.11505,4.5271039,783,510.85794,3.8342783,783,.91853291,.015649827,783,.9511236,.012159915,1760,542,807,147,783,807,514
TIMSS,2019,NIR,4,1,bul_pv=0,1218,574.2243,3.6344452,1218,523.48755,2.8797376,1218,.94692838,.010870265,1218,.96908563,.0084961588,1760,542,807,147,783,807,514
TIMSS,2019,NIR,4,1,bul_pv=1,542,552.80139,6.3902707,542,505.46265,4.8877368,542,.90406579,.020256391,542,.93781561,.015057543,1760,542,807,147,783,807,514
TIMSS,2019,NLD,4,0,all,1665,533.12598,2.1779535,1665,518.64624,2.9762967,1665,.96708506,.0065942998,1665,.98274332,.0061243661,1665,311,644,113,629,644,757
TIMSS,2019,NLD,4,0,bul_any=1,644,524.84076,2.5594618,644,508.961,3.553019,644,.94826919,.011637661,644,.98034614,.0061682388,1665,311,644,113,629,644,757
TIMSS,2019,NLD,4,0,bul_c_all=0,908,533.5874,3.1565433,908,519.94611,3.7003281,908,.96901816,.0097471466,908,.98222935,.0085708238,1665,311,644,113,629,644,757
TIMSS,2019,NLD,4,0,bul_c_all=1,757,532.49518,3.4722023,757,516.8692,4.5488563,757,.96444237,.011278679,757,.983446,.0078014536,1665,311,644,113,629,644,757
TIMSS,2019,NLD,4,0,bul_ev_all=0,1021,538.22516,2.6516643,1021,524.60706,3.5067515,1021,.97866541,.0057149581,1021,.98421866,.0085826777,1665,311,644,113,629,644,757
TIMSS,2019,NLD,4,0,bul_ev_all=1,644,524.84076,2.5594618,644,508.961,3.553019,644,.94826919,.011637661,644,.98034614,.0061682388,1665,311,644,113,629,644,757
TIMSS,2019,NLD,4,0,bul_ev_o=0,1552,535.73511,2.0948825,1552,521.39935,2.8165238,1552,.97324896,.006326654,1552,.98518866,.0061708023,1665,311,644,113,629,644,757
TIMSS,2019,NLD,4,0,bul_ev_o=1,113,494.02307,7.2596765,113,477.38541,9.5741739,113,.8747068,.039069556,113,.94609505,.036619879,1665,311,644,113,629,644,757
TIMSS,2019,NLD,4,0,bul_ev_trad=0,1036,538.10693,2.6718369,1036,524.01007,3.4083414,1036,.97868139,.0054844557,1036,.98452008,.0084318286,1665,311,644,113,629,644,757
TIMSS,2019,NLD,4,0,bul_ev_trad=1,629,524.60571,2.703707,629,509.4711,3.6331801,629,.94724882,.012279914,629,.97970408,.0063767186,1665,311,644,113,629,644,757
TIMSS,2019,NLD,4,0,bul_pv=0,1354,534.99084,2.3858135,1354,522.36462,2.9733737,1354,.97357357,.0069788811,1354,.98239303,.0067401831,1665,311,644,113,629,644,757
TIMSS,2019,NLD,4,0,bul_pv=1,311,524.83484,3.9251802,311,502.11478,5.0887609,311,.93823814,.021459645,311,.98430067,.0082280021,1665,311,644,113,629,644,757
TIMSS,2019,NLD,4,1,all,1690,541.67889,3.0572188,1690,518.30487,3.2773952,1690,.95007867,.0074710418,1690,.98266107,.0048927683,1690,491,806,112,787,806,764
TIMSS,2019,NLD,4,1,bul_any=1,806,537.01715,3.8778012,806,511.87958,4.5213604,806,.93731505,.013893258,806,.97840643,.007375564,1690,491,806,112,787,806,764
TIMSS,2019,NLD,4,1,bul_c_all=0,926,542.49341,3.6027172,926,518.25842,3.9030313,926,.95369959,.0091272118,926,.98474717,.0052113542,1690,491,806,112,787,806,764
TIMSS,2019,NLD,4,1,bul_c_all=1,764,540.49872,5.0375628,764,518.37219,5.8603258,764,.94483191,.013058682,764,.97963822,.010810261,1690,491,806,112,787,806,764
TIMSS,2019,NLD,4,1,bul_ev_all=0,884,546.0213,3.6170332,884,524.28998,3.8826036,884,.96196789,.0080763763,884,.98662424,.0050625922,1690,491,806,112,787,806,764
TIMSS,2019,NLD,4,1,bul_ev_all=1,806,537.01715,3.8778012,806,511.87958,4.5213604,806,.93731505,.013893258,806,.97840643,.007375564,1690,491,806,112,787,806,764
TIMSS,2019,NLD,4,1,bul_ev_o=0,1578,544.46045,2.975687,1578,521.49744,3.1015921,1578,.95876276,.0071623703,1578,.98519534,.0045546675,1690,491,806,112,787,806,764
TIMSS,2019,NLD,4,1,bul_ev_o=1,112,501.68692,8.0654278,112,472.40228,10.856137,112,.82521987,.046134215,112,.9462232,.028132765,1690,491,806,112,787,806,764
TIMSS,2019,NLD,4,1,bul_ev_trad=0,903,545.66992,3.5078492,903,523.8291,3.8128452,903,.96146452,.0079323277,903,.98647869,.0049187704,1690,491,806,112,787,806,764
TIMSS,2019,NLD,4,1,bul_ev_trad=1,787,537.2193,4.0237169,787,512.13202,4.5412679,787,.937356,.014124063,787,.97839522,.0075801164,1690,491,806,112,787,806,764
TIMSS,2019,NLD,4,1,bul_pv=0,1199,544.02313,3.1174729,1199,522.62115,3.1583908,1199,.9621399,.0077585564,1199,.98502529,.0046818671,1690,491,806,112,787,806,764
TIMSS,2019,NLD,4,1,bul_pv=1,491,536.16266,5.0796423,491,508.14798,5.7735991,491,.92169696,.015756644,491,.97709775,.0092656491,1690,491,806,112,787,806,764
TIMSS,2019,NOR,4,0,all,1958,540.362,2.7654788,1958,541.01025,2.5418169,1958,.98013979,.0067090988,1958,.96750283,.008318508,1958,291,620,103,594,620,846
TIMSS,2019,NOR,4,0,bul_any=1,620,530.61591,5.386416,620,534.27985,4.4786572,620,.97209769,.011745647,620,.94942188,.019851062,1958,291,620,103,594,620,846
TIMSS,2019,NOR,4,0,bul_c_all=0,1112,545.51221,3.6424263,1112,545.55969,3.2739871,1112,.98510236,.0074228803,1112,.97661245,.0080569917,1958,291,620,103,594,620,846
TIMSS,2019,NOR,4,0,bul_c_all=1,846,533.02155,4.6326914,846,534.526,4.3954315,846,.97306681,.0097384444,846,.95451909,.014957027,1958,291,620,103,594,620,846
TIMSS,2019,NOR,4,0,bul_ev_all=0,1338,544.91956,2.9744,1338,544.15759,2.8687861,1338,.98390055,.0064935139,1338,.97595805,.0080817165,1958,291,620,103,594,620,846
TIMSS,2019,NOR,4,0,bul_ev_all=1,620,530.61591,5.386416,620,534.27985,4.4786572,620,.97209769,.011745647,620,.94942188,.019851062,1958,291,620,103,594,620,846
TIMSS,2019,NOR,4,0,bul_ev_o=0,1855,541.94373,2.5844252,1855,541.92273,2.5532105,1855,.98156279,.0069565456,1855,.97036588,.0071795247,1958,291,620,103,594,620,846
TIMSS,2019,NOR,4,0,bul_ev_o=1,103,513.77185,14.098344,103,525.67023,8.8994665,103,.95621842,.027045174,103,.91937262,.05008788,1958,291,620,103,594,620,846
TIMSS,2019,NOR,4,0,bul_ev_trad=0,1364,544.95416,2.9701116,1364,544.13385,2.8422437,1364,.98360264,.0066342535,1364,.975802,.0079596722,1958,291,620,103,594,620,846
TIMSS,2019,NOR,4,0,bul_ev_trad=1,594,529.94397,5.604239,594,533.92383,4.6769829,594,.97228378,.011763222,594,.94867492,.020536292,1958,291,620,103,594,620,846
TIMSS,2019,NOR,4,0,bul_pv=0,1667,543.42847,2.8004625,1667,543.14905,2.6499653,1667,.98261678,.0068172566,1667,.97166151,.0067447759,1958,291,620,103,594,620,846
TIMSS,2019,NOR,4,0,bul_pv=1,291,523.62994,7.2585979,291,529.34009,5.7988253,291,.96662444,.014026801,291,.94481122,.030444171,1958,291,620,103,594,620,846
TIMSS,2019,NOR,4,1,all,1993,544.78638,2.9341772,1993,537.92572,3.1021008,1993,.96808398,.0074430853,1993,.96856886,.0073268968,1993,412,763,78,748,763,855
TIMSS,2019,NOR,4,1,bul_any=1,763,534.79584,3.6115816,763,527.35248,4.075841,763,.95749068,.010527473,763,.96617311,.01129673,1993,412,763,78,748,763,855
TIMSS,2019,NOR,4,1,bul_c_all=0,1138,547.84607,4.2271137,1138,541.05908,4.0938683,1138,.97253799,.010016117,1138,.9726302,.0091281272,1993,412,763,78,748,763,855
TIMSS,2019,NOR,4,1,bul_c_all=1,855,540.37201,4.2423253,855,533.40515,4.1077461,855,.96165806,.0095723877,855,.96270949,.010318263,1993,412,763,78,748,763,855
TIMSS,2019,NOR,4,1,bul_ev_all=0,1230,550.87659,3.5231545,1230,544.37122,3.3968368,1230,.97454166,.0091701793,1230,.97002935,.0087764775,1993,412,763,78,748,763,855
TIMSS,2019,NOR,4,1,bul_ev_all=1,763,534.79584,3.6115816,763,527.35248,4.075841,763,.95749068,.010527473,763,.96617311,.01129673,1993,412,763,78,748,763,855
TIMSS,2019,NOR,4,1,bul_ev_o=0,1915,546.52814,2.8089833,1915,539.64185,2.8819633,1915,.97287118,.0065345443,1915,.97256589,.0078596761,1993,412,763,78,748,763,855
TIMSS,2019,NOR,4,1,bul_ev_o=1,78,501.69153,12.606632,78,495.46463,16.0266,78,.84963661,.071628593,78,.86967289,.048942976,1993,412,763,78,748,763,855
TIMSS,2019,NOR,4,1,bul_ev_trad=0,1245,550.65021,3.4974508,1245,543.9798,3.3878236,1245,.97398198,.0089934738,1245,.96987849,.0087123048,1993,412,763,78,748,763,855
TIMSS,2019,NOR,4,1,bul_ev_trad=1,748,534.90344,3.6803722,748,527.72229,4.0983129,748,.95814353,.010736668,748,.9663617,.011026724,1993,412,763,78,748,763,855
TIMSS,2019,NOR,4,1,bul_pv=0,1581,548.38123,2.9986441,1581,541.33319,3.0342493,1581,.97230852,.007189496,1581,.97248775,.0072102705,1993,412,763,78,748,763,855
TIMSS,2019,NOR,4,1,bul_pv=1,412,530.92255,5.3647671,412,524.78455,5.6637654,412,.95179164,.014962692,412,.95345545,.019682609,1993,412,763,78,748,763,855
TIMSS,2019,NOR,8,0,all,2260,502.6626,2.6824272,2260,495.08844,3.4197814,2260,.61148745,.014400726,2260,.64121574,.017013486,2260,222,724,249,661,736,1157
TIMSS,2019,NOR,8,0,bul_any=1,736,495.48843,4.1818161,736,489.52954,4.5845628,736,.59857005,.021591464,736,.61051095,.026965154,2260,222,724,249,661,736,1157
TIMSS,2019,NOR,8,0,bul_c_all=0,1103,506.74094,4.41079,1103,500.56866,5.0079031,1103,.63102865,.022569193,1103,.65426117,.023910249,2260,222,724,249,661,736,1157
TIMSS,2019,NOR,8,0,bul_c_all=1,1157,498.49771,2.9566195,1157,489.49191,3.8272595,1157,.59153157,.017414015,1157,.62789357,.021404771,2260,222,724,249,661,736,1157
TIMSS,2019,NOR,8,0,bul_ev_all=0,1536,505.98233,2.9697433,1536,497.70535,3.8321869,1536,.61691648,.01659257,1536,.65506351,.018810455,2260,222,724,249,661,736,1157
TIMSS,2019,NOR,8,0,bul_ev_all=1,724,495.65085,4.214467,724,489.56119,4.6524801,724,.60002071,.021762619,724,.6119675,.027364859,2260,222,724,249,661,736,1157
TIMSS,2019,NOR,8,0,bul_ev_o=0,2011,503.97894,2.7789176,2011,495.54108,3.6006944,2011,.61126328,.015316424,2011,.64475459,.017462088,2260,222,724,249,661,736,1157
TIMSS,2019,NOR,8,0,bul_ev_o=1,249,491.22488,5.92098,249,491.15536,6.8069472,249,.61343521,.037390433,249,.61046731,.043372344,2260,222,724,249,661,736,1157
TIMSS,2019,NOR,8,0,bul_ev_trad=0,1599,506.0365,2.9551444,1599,498.09259,3.8522155,1599,.61776733,.016553123,1599,.65628803,.018662568,2260,222,724,249,661,736,1157
TIMSS,2019,NOR,8,0,bul_ev_trad=1,661,494.63177,4.5755467,661,487.93774,4.7141299,661,.5965395,.022479473,661,.60533959,.02900653,2260,222,724,249,661,736,1157
TIMSS,2019,NOR,8,0,bul_pv=0,2038,505.04263,2.8980219,2038,497.66888,3.6587391,2038,.62164378,.01464508,2038,.65202844,.017421298,2260,222,724,249,661,736,1157
TIMSS,2019,NOR,8,0,bul_pv=1,222,480.35461,7.3679705,222,470.9021,9.0102663,222,.51629323,.050135292,222,.53986984,.055223923,2260,222,724,249,661,736,1157
TIMSS,2019,NOR,8,1,all,2315,503.07156,2.840899,2315,495.79471,3.7423337,2315,.61035764,.020982683,2315,.65166974,.017421216,2315,324,680,175,652,700,1147
TIMSS,2019,NOR,8,1,bul_any=1,700,499.94208,3.8756726,700,491.66013,4.8562183,700,.59792143,.028650884,700,.64058131,.027239222,2315,324,680,175,652,700,1147
TIMSS,2019,NOR,8,1,bul_c_all=0,1168,511.17117,3.4984193,1168,506.99368,4.5700417,1168,.65504718,.022289691,1168,.68245518,.021943929,2315,324,680,175,652,700,1147
TIMSS,2019,NOR,8,1,bul_c_all=1,1147,494.2522,4.2652035,1147,483.60049,5.4519043,1147,.56169683,.031737644,1147,.61814857,.029225711,2315,324,680,175,652,700,1147
TIMSS,2019,NOR,8,1,bul_ev_all=0,1635,504.2887,3.2820687,1635,497.65451,4.2103367,1635,.61675435,.02404701,1635,.65718317,.019516014,2315,324,680,175,652,700,1147
TIMSS,2019,NOR,8,1,bul_ev_all=1,680,500.05545,3.9433286,680,491.18597,5.0760927,680,.59450632,.028181305,680,.63800722,.026752401,2315,324,680,175,652,700,1147
TIMSS,2019,NOR,8,1,bul_ev_o=0,2140,504.7442,2.7823222,2140,497.91278,3.5798032,2140,.61670625,.02036174,2140,.6587193,.016037313,2315,324,680,175,652,700,1147
